Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICIPRULI.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2020-01-02,0.016117253319998914,0.014563825256209473,0.047884529388896535,-0.0014221409853483191,0.01101896706640515,-0.009237884049300482,0.013557772178599103,0.003485813417682504,0.00419147992235569,-0.00833930499207669,0.004523399188869126,-0.005043122311597759,-0.0040104116491497255,0.003876069577452901,-0.005035888943475286,-0.021514604719575448,0.03212114730684901,0.002797434578668101,0.006374181447315941,0.02059692130103352,-0.001274473237832252,0.027298163047936974,0.0007743550736254434,0.007172766566943878,0.011435671918532897,0.030115132644869202,-0.0029175355626722688,0.0073498977605948035,0.03114520624439754,-0.001493361606125121,0.026985895691310935,0.022137036258416343,0.006056490920124835,0.002482334294222621,-0.003362748703471863,-0.0012342205241844262,0.004707580715705317,-0.0020460027914707135,0.017024427075733373,-0.007220530478617371,0.014501315516502356,0.044894441831095255,0.0014967901843547793,-0.0015437913058196084,0.050420177860144744,-0.004590696782479919,0.005183087461103186,0.0007359641698749808,0.044231166579928205,0.0024223207690186044
2020-01-03,-0.013731011552773564,-0.0016965465247545941,-0.005720384891958585,-0.021919383093373268,-0.018495204026282352,-0.015683971917641704,-0.016805846001899716,-0.012387761529187857,-0.0002197163537684954,-0.008306885058140145,-0.00478138872376721,-0.007497281071910167,0.003552929821667661,0.00487430108818554,0.006632108627602662,-0.01905472215466053,-0.012657346560265292,0.020050774826271933,-0.014260729220565871,-0.0055970901834614395,0.001193838428498184,-0.016806747981549908,-0.005469324780550511,-0.0032371398848313193,-0.006680988648665287,-9.804900664611704e-05,0.015380390823342305,-0.005628576904299298,-0.014469252134079902,-0.008644756323408664,-0.007619139993980895,-0.004940831075138652,-0.013151689286769797,-0.010314013968664493,-0.009216354285765505,-0.0168861998017229,0.0031238790475482947,-0.01076363199202135,0.0012049664049413877,0.0059318002716604035,-0.016504464532286045,-0.005176078859779554,0.0221865939800987,-0.015927019364943562,-0.013677326449857419,0.019929195700467917,0.011813820577337264,-0.01375892920864985,-0.006030720103783138,0.011276657488063169
2020-01-06,-0.04200672452014631,-0.006013086683649416,-0.015880428497646704,-0.025265570345010313,-0.0265159509908095,-0.011197770633242232,-0.03243682879986176,-0.04691846418284906,-0.011975398882560495,-0.029679606962789484,-0.005512076896748153,-0.006809184566819337,-0.029030036976282148,0.001934743491510904,-0.001751022858725193,-0.01551735188099812,-0.025969773879299107,-0.005213427168465179,-0.021641561438176526,-0.017678668467743575,-0.026394272567507815,-0.0330329732788226,-0.0062258709289785275,-0.02440368200138665,-0.015935492151350594,-0.03888545215194028,-0.009584469464750778,-0.014255758308002187,-0.030097294866390012,-0.002745662946081584,-0.013707357409483478,0.003806647566443999,-0.015485789928218918,-0.029203660112245178,-0.012125211136013503,-0.0037705756924594214,-0.01712719860511358,0.0005178378606007783,-0.023192233844991694,0.008204377929050155,-0.04405167482040784,-0.0027389825493182585,-0.010459071899403649,-0.019170309598631086,-0.02851917337485288,-9.078282801322501e-05,-0.0060637227294969565,0.016583189892748207,-0.014718441490998324,0.004181584348612377
2020-01-07,0.022550681525685512,0.012098842056045278,0.011076744745417866,0.010104723218742118,0.003456678284986525,9.881260961286387e-05,0.005855406569867716,0.002739740493698628,-0.010118974148535798,-0.017371663608143684,0.004814655145483071,0.003963593977194924,0.0,0.003019007226017889,0.0018584391120581856,-0.00271586719653083,0.007191339735189706,0.003866340710462657,0.015834804538042757,0.01678639349439348,-0.00848762544919135,-0.0021500514937483617,0.002740891536010981,-0.005326272313208702,0.002523668394611045,-0.005274294089704035,-0.014820312553675441,0.0010634186269626866,0.003784303520548926,0.011073792286709683,0.002848071917978645,0.00750220211402941,0.004099270057934312,0.004430464205488649,-0.008733067594652089,0.01387731925184399,-0.0039604997576252465,-0.007250013813714262,0.015384625024044363,0.0018309223302614974,-0.0018808151669422735,0.042666865233528695,0.014660849257667419,0.008971438954581412,-0.005117171017798738,0.002453921548827287,0.00869685002873033,0.0011651524610030162,0.020446923683554497,0.01209595053275514
2020-01-08,-0.012496837825571983,0.0022091239928176964,-0.003415049613645582,0.0025515730724134933,-0.0017224276431729857,0.007011349684346024,0.0054807176413449454,0.010554839651321535,0.030891945551397182,-0.002386189171263764,-0.00428117692748009,-0.008216107062115063,-0.02673802812790449,-0.0053960943416079266,0.004524540985236136,-0.0438187509755793,0.0004714214656382776,0.0025672614572807007,-0.002617732654759841,-0.0017464861078179128,-0.012989572518714687,-0.006942820873181765,0.004503506234957433,0.0058327835169060815,0.011222986073478713,-0.00208670916995779,-0.013326193661524544,-0.004886366766173822,-0.010367569590773118,-0.009576096917759958,-0.021923609547206624,-0.0129833679759912,-0.0037975857737378993,-0.005428765967799176,0.007032705070621814,-0.004977417373675852,-0.018290172251365977,-0.005998811911358204,-0.00751017657796349,0.0028936414054498982,0.004397008079375153,0.021770565326714175,-0.014112908335062069,0.004286895889325848,-0.011640458206713444,0.022395027966471304,-0.009393927701630167,-0.014354028326911461,0.01811605482646672,-0.0015674212944057908
2020-01-09,0.032258057115782224,0.015947011276442602,0.004037704538843778,0.025306459844160356,0.02532780221736508,0.00864573870590224,0.027308532663885998,0.01833371085903912,0.0027242278536945275,0.02315732207156329,-0.0074413959071698565,0.011511690853577505,-0.010989113975216735,0.005152873744464825,0.008024738597086412,0.021953406194340497,0.019726792083716305,-0.009304395579137759,0.011214461764696981,0.0042142108027194425,0.015965142955982836,0.016152393557846256,0.002954366318005386,0.03869184301074102,0.0036302967289032484,0.03362814664009717,0.013018774321314597,0.006831788287961604,0.05942865147389731,0.006163796978253755,0.01904687339728972,0.004034860608971291,0.031640025912571534,0.027390876488097238,0.01752429014731316,-0.00500181178175807,0.0020249893984767287,0.012594915174021448,0.023031428189249414,0.000759376232198461,0.0325203219062129,0.01663225407549196,-0.000567926440563471,0.038893253787650295,0.051766670998134146,-0.01813521041368582,0.005001469708116435,0.017624391087895264,0.015987623262373463,-0.00451330265475558
2020-01-10,0.005288462642546676,0.0006381243278359428,0.004257959843153802,0.011283151717492279,-0.0037691695382773283,0.005023114773732962,-0.0024479913350416993,0.00500703702591121,-0.006737705193279875,-0.0006376119876461139,-0.003782117665922846,0.007232378177466581,0.03686867383151804,0.012422677470247168,0.0042801599922484,0.005108392600990053,-0.0013865824661818404,8.619115964347834e-05,0.008887756271606984,-0.013301703711365742,0.0037798897169465384,0.0035587646819628116,0.009793072344493892,-0.011074352120870712,0.009714766970223998,-0.010877841042715275,0.014569449131244028,0.00932989757182634,-0.0007191908984337525,0.01180137985115537,0.006420295374172769,0.0020916379310220723,0.009884587392908761,0.014194892343468268,0.0028955045597591766,0.007959719491803074,0.0036378943013863907,-0.0041459892931901,-0.00022616673602160464,0.0005057834628903191,0.00620840516805421,0.023268033853148573,0.00852550107223693,0.03895929252542851,0.02265620608086527,-0.00036155151011574294,0.003360546256419461,-0.00807932068532935,0.012898831884137651,-0.0074906543475337095
2020-01-13,0.021520821310979432,-0.004336220031861626,-0.0016489313364462799,0.00688971699519958,-0.0035808186605141845,-0.002305383233609848,0.008855870673778687,0.004740755915312755,0.026039315164847254,0.0010633045405745722,0.018513416051047393,0.008764619467190427,0.03044337074204373,0.006724456462720019,0.007398612984039321,-0.007475690491786646,0.004429760371452263,0.010596919623817369,0.0025727302882088132,0.003691249374551564,0.001396293318693953,-0.0014184579148548426,0.02090585761965169,-0.0030543443999458963,0.017297863415568493,0.03245601766498418,0.04795766537277402,0.00525222472779574,0.002518861631904734,0.0037989053373344017,0.007624850417646822,0.003598077242859876,0.015276102925841029,0.003028588482276051,-0.0018792473461093362,0.012053092965812917,0.010471252944618259,0.013791327217395954,-0.002552137364023932,0.0008594096940190976,-0.004514668280590772,0.020723501589311688,0.002254437798253184,0.03398269389781827,-0.0005092837748272849,-0.010480840301413608,0.012367236263975956,0.004245865635439161,0.005422412299850299,0.012115169804854053
2020-01-14,0.0035112628549667235,-0.0029460811877287663,0.006639969929183698,0.007895282642141455,0.014239243836846383,0.0024401814398165023,0.01053374625903336,0.006843673503941217,0.0009598020842862542,0.0055231124658876585,0.01972023792018618,0.01381760844430202,0.00661769383211408,-0.002767646301411686,-0.0023352697615981466,0.01034017143788657,0.0003950611095726586,0.01329917936178937,0.0027215673633407267,-0.01782868607585608,0.018865495718333847,0.003551107290515443,0.006992937988925529,-0.0018564622670761421,-0.014387804405125437,-0.037670917128514225,0.0027148244276380407,0.016718842034512127,0.008255498942417061,-0.008455909423859875,-0.006443264329742182,0.02791541057406266,0.013604916357920382,0.004637716883551191,0.014350282316334617,0.014373684331664194,-0.0031885360158148135,0.0023101670784617667,-0.009263492249777294,-0.0020709838631789435,-0.008314396059609375,-0.01129705016774829,0.0031487935634422204,0.10383899661252838,-0.0020381731078030763,0.0075558184509672,0.013234138834840925,0.0070323635143876295,0.00326688733240732,0.009419230060579986
2020-01-15,0.010496715422837255,0.004111066997559032,0.01248895849756848,0.012698148111695451,-0.0021393497740572753,0.007076976590847384,0.0035898752558687352,0.003398281934950731,-0.0031958452729794473,-0.011407961410904388,0.002914316792985039,-0.0005162696939480238,-0.002347820074065199,-0.003949504414062166,-0.00988881583062895,0.006593594213295306,0.008553585086432003,0.0024401747645006466,-0.004071369418667925,0.0037445330813032918,0.026913928424255662,0.008020763651789276,0.006396944377053071,-0.0037204175013832996,0.0001021586326022117,-0.054770059968925255,-0.010442887012525937,-0.003494483071586174,0.005695826302134499,-0.0007158102573426861,-0.0018853937893830164,0.029633359434269035,0.012888845174815478,0.013016604113074814,-0.0005650587638491578,0.0028341324089291575,-0.0031987352985192175,-0.005121555447466619,-0.003628932192677903,0.010477836930371742,-0.01143291515118261,0.007154074244013042,0.0068385229376015655,0.004748448560359941,0.022976747460387692,0.009062489277446462,-0.0013816124485861447,0.015208616999281999,0.005174762174839476,-0.03479780047209591
