Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICIPRULI.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2020-01-15,214.49191284179688,377.03515625,1488.4771728515625,1770.98876953125,743.0624389648438,2680.34619140625,956.6917724609375,4137.18896484375,450.9638366699219,168.37738037109375,2818.68603515625,466.0914306640625,125.2651596069336,1790.6185302734375,572.861083984375,1976.2618408203125,746.9699096679688,502.3506164550781,1232.8524169921875,608.93408203125,2070.684814453125,206.6404266357422,1868.018798828125,517.7423095703125,486.67657470703125,1352.468505859375,682.9307861328125,193.43606567382812,262.5929870605469,1670.5526123046875,1215.949951171875,1814.4603271484375,539.9222412109375,7184.93798828125,1402.11376953125,93.74082946777344,88.0150146484375,79.8668212890625,692.03857421875,987.492919921875,305.1985168457031,23253.52734375,423.9838562011719,376.6454772949219,199.11306762695312,2024.6922607421875,678.1909790039062,1157.4482421875,4398.6953125,120.4659194946289
2020-01-16,217.8588409423828,377.17987060546875,1566.8416748046875,1764.16357421875,734.1013793945312,2670.520751953125,959.9840698242188,4149.97216796875,456.79547119140625,166.1644744873047,2851.31591796875,462.4801940917969,123.9679946899414,1822.041259765625,576.5510864257812,2063.596923828125,736.88232421875,500.2426452636719,1236.1163330078125,599.995849609375,2035.7314453125,202.7716522216797,1893.5213623046875,519.2407836914062,489.0113220214844,1338.900390625,682.44140625,192.119384765625,257.89892578125,1696.4246826171875,1211.9996337890625,1784.431884765625,537.7427368164062,7165.4453125,1448.7904052734375,91.92427825927734,87.90909576416016,80.77133178710938,698.419189453125,989.2242431640625,304.30426025390625,22824.58984375,423.9838562011719,369.7177734375,196.33035278320312,2035.5115966796875,667.7001953125,1165.31201171875,4365.36328125,121.53349304199219
2020-01-17,226.17706298828125,373.9478454589844,1593.471435546875,1759.2608642578125,736.6902465820312,2675.66943359375,969.2476196289062,4161.28076171875,482.0016174316406,163.3218994140625,2827.9638671875,462.5282897949219,122.58236694335938,1826.2149658203125,595.5701904296875,2040.2119140625,748.7730712890625,504.92242431640625,1226.9967041015625,600.14404296875,2052.037109375,203.1585235595703,1903.731689453125,514.3106689453125,478.3806457519531,1305.8734130859375,683.1976928710938,191.48097229003906,254.0878448486328,1692.9849853515625,1198.1279296875,1785.135986328125,539.4957885742188,7220.6552734375,1456.768310546875,91.73506164550781,88.54459381103516,81.16193389892578,717.9926147460938,985.7120361328125,299.3157043457031,22858.9375,429.22406005859375,365.91717529296875,196.0819091796875,2017.6004638671875,663.9474487304688,1161.2579345703125,4379.41845703125,121.84890747070312
2020-01-20,224.34506225585938,366.66375732421875,1604.251708984375,1777.2371826171875,724.0453491210938,2663.312744140625,955.0556640625,4083.44921875,490.3393859863281,164.4912872314453,2815.292236328125,462.3838806152344,118.60242462158203,1815.3250732421875,600.5261840820312,2047.197021484375,753.207763671875,496.8694763183594,1204.677001953125,590.860107421875,2019.9273681640625,200.49876403808594,1906.0880126953125,517.0172729492188,485.1365661621094,1286.26953125,683.7315673828125,193.03707885742188,252.228759765625,1613.0264892578125,1203.088623046875,1779.0833740234375,537.505859375,7152.9150390625,1454.673828125,89.50223541259766,86.77933502197266,84.142822265625,695.8987426757812,971.0206909179688,295.5506896972656,22669.998046875,424.3615417480469,368.6593933105469,193.7960968017578,1973.2769775390625,663.7342529296875,1160.378662109375,4360.77490234375,120.3446044921875
2020-01-21,222.0674591064453,366.56732177734375,1600.9534912109375,1740.707275390625,714.4868774414062,2657.606201171875,951.2194213867188,4069.68212890625,493.279296875,166.902099609375,2816.01611328125,455.8836364746094,119.19202423095703,1794.984130859375,600.693115234375,2017.6319580078125,752.0868530273438,492.4847412109375,1194.54931640625,594.5638427734375,2005.7955322265625,198.41929626464844,1899.2039794921875,513.3440551757812,485.88177490234375,1290.5186767578125,678.4375610351562,190.2839813232422,248.4176788330078,1620.204833984375,1196.42822265625,1791.1414794921875,523.8596801757812,7011.81689453125,1441.794189453125,88.66967010498047,86.67343139648438,82.47764587402344,696.6026611328125,962.3641357421875,295.26837158203125,22493.994140625,422.42596435546875,371.2091369628906,190.2183074951172,1973.9136962890625,664.3311767578125,1148.9981689453125,4376.29443359375,119.90786743164062
2020-01-22,223.701416015625,370.0887756347656,1609.0755615234375,1710.425537109375,709.5086059570312,2639.885986328125,952.5364379882812,4073.22216796875,495.9300231933594,163.879638671875,2811.58154296875,454.1502380371094,113.14842987060547,1779.96826171875,601.007080078125,2021.795654296875,772.798095703125,498.0501403808594,1191.189453125,605.1809692382812,2006.0882568359375,196.920166015625,1895.7850341796875,505.41741943359375,503.21868896484375,1281.8756103515625,685.2886962890625,189.9647674560547,247.11630249023438,1580.7242431640625,1188.94091796875,1805.5926513671875,524.6177368164062,6851.419921875,1467.0762939453125,84.8852310180664,82.1897201538086,82.25151062011719,696.3529052734375,971.2185668945312,297.57440185546875,22555.92578125,421.38739013671875,370.48748779296875,184.45413208007812,2006.50830078125,664.2031860351562,1150.41455078125,4369.8525390625,119.30130004882812
2020-01-23,227.3654022216797,372.25946044921875,1660.7110595703125,1707.3974609375,719.8634643554688,2630.275390625,951.2094116210938,4057.095458984375,504.749755859375,168.75515747070312,2817.554931640625,447.93890380859375,112.47035217285156,1820.5540771484375,596.3160400390625,2004.1405029296875,788.392578125,505.0487976074219,1195.029296875,608.390869140625,2031.7596435546875,197.88734436035156,1900.5897216796875,510.105712890625,504.3612060546875,1286.1248779296875,697.8787231445312,189.84506225585938,247.85992431640625,1601.0126953125,1223.9423828125,1816.1026611328125,536.8424682617188,6862.46240234375,1467.0906982421875,85.90701293945312,83.17825317382812,83.03270721435547,693.4010009765625,975.4232177734375,304.2101745605469,22617.02734375,424.7392272949219,378.37738037109375,187.23683166503906,1996.5301513671875,655.8447265625,1176.2529296875,4418.11962890625,120.68428039550781
2020-01-24,227.51394653320312,371.1982116699219,1642.793701171875,1717.683837890625,734.2010498046875,2637.95556640625,961.1414794921875,4124.65185546875,505.32818603515625,167.711669921875,2889.556640625,441.87200927734375,114.35716247558594,1833.0751953125,594.9912719726562,2005.5828857421875,801.1603393554688,514.1439208984375,1194.741455078125,599.7489624023438,2064.287841796875,198.6610870361328,1916.1131591796875,516.0505981445312,516.5816040039062,1270.963134765625,696.4550170898438,190.04457092285156,252.74000549316406,1638.0010986328125,1248.654541015625,1839.9844970703125,538.0269775390625,6844.55517578125,1486.5888671875,86.8531265258789,83.56661224365234,80.97692108154297,690.9940795898438,989.125244140625,305.0102233886719,22671.517578125,422.8035888671875,370.0545349121094,185.34857177734375,1989.6500244140625,671.49560546875,1199.45361328125,4531.68603515625,120.63556671142578
2020-01-27,228.30615234375,367.8215026855469,1669.71923828125,1719.173583984375,737.0386352539062,2645.20654296875,953.5440673828125,4095.003662109375,495.83367919921875,168.30538940429688,2872.99267578125,447.2648010253906,114.00338745117188,1840.6070556640625,625.875244140625,2021.33544921875,792.4859619140625,511.3095703125,1164.6458740234375,592.2922973632812,2053.500732421875,191.74566650390625,1904.701904296875,519.3373413085938,522.8407592773438,1227.6029052734375,692.317626953125,187.211669921875,244.28123474121094,1613.47509765625,1238.916748046875,1828.02001953125,548.0247192382812,6864.0947265625,1478.14892578125,85.64210510253906,82.7898941040039,79.35286712646484,684.1820068359375,981.5570678710938,297.6214904785156,23126.03125,423.3701171875,367.937744140625,181.07510375976562,1976.755615234375,675.077880859375,1185.7286376953125,4565.068359375,119.5393295288086
2020-01-28,227.66249084472656,359.8138732910156,1651.7032470703125,1710.2813720703125,733.9520874023438,2626.58544921875,960.8970336914062,4142.84375,473.5191955566406,173.05502319335938,2879.3740234375,447.50555419921875,111.5269546508789,1867.8563232421875,625.9537963867188,2020.5162353515625,788.392578125,508.8560485839844,1174.245849609375,596.292236328125,2064.455078125,189.5695037841797,1904.009033203125,510.589111328125,523.2381591796875,1211.7171630859375,692.2286376953125,184.1393585205078,237.26327514648438,1621.1519775390625,1237.12548828125,1828.06689453125,542.5283203125,6718.38818359375,1454.6170654296875,84.80953216552734,82.3309326171875,78.30442810058594,668.3779296875,977.3028564453125,296.5860900878906,22972.71484375,427.6189270019531,366.30206298828125,175.01278686523438,1989.9693603515625,677.42333984375,1167.363525390625,4498.7919921875,118.90593719482422
